contest_id,competition_id,competition_name,date,location,weight_category_x,athlete_blue_id,athlete_white_id,winner_id,fight_duration,score_blue,score_white,round,athlete_id,first_name,last_name,country,gender,weight_category_y,height,weight,role
464539,1856,Olympic Games Athens 2004,,"Athens, Greece",-70,52970,424,424,0,,,2,52970,Elizabeth,COPES,ARGENTINA,F,,0.0,,blue
464541,1856,Olympic Games Athens 2004,,"Athens, Greece",-70,2219,52972,52972,0,,,2,2219,Catherine,ROBERGE,CANADA,F,,165.0,,blue
464542,1856,Olympic Games Athens 2004,,"Athens, Greece",-70,52972,424,52972,0,,,1,52972,Dongya,QIN,PEOPLE'S REPUBLIC OF CHINA,F,,,,blue
464543,1856,Olympic Games Athens 2004,,"Athens, Greece",-70,48940,52972,52972,0,,,0,48940,Catherine,ARLOVE,AUSTRALIA,F,,170.0,,blue
464544,1856,Olympic Games Athens 2004,,"Athens, Greece",-70,258,42599,258,0,,,3,258,Rasa,SRAKA,SLOVENIA,F,,175.0,,blue
464545,1856,Olympic Games Athens 2004,,"Athens, Greece",-70,323,258,323,0,,,2,323,Catherine,JACQUES,BELGIUM,F,,176.0,,blue
464546,1856,Olympic Games Athens 2004,,"Athens, Greece",-70,27767,323,323,0,,,1,27767,Ryon Mi,KIM,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,F,,0.0,,blue
464548,1856,Olympic Games Athens 2004,,"Athens, Greece",-70,27767,52974,27767,0,,,2,27767,Ryon Mi,KIM,DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA,F,,0.0,,blue
464549,1856,Olympic Games Athens 2004,,"Athens, Greece",-70,4269,323,4269,0,,,0,4269,Annett,BOEHM,GERMANY,F,,0.0,,blue
464550,1856,Olympic Games Athens 2004,,"Athens, Greece",-70,52970,52975,52970,0,,,3,52970,Elizabeth,COPES,ARGENTINA,F,,0.0,,blue
464551,1856,Olympic Games Athens 2004,,"Athens, Greece",-70,424,248,248,0,,,3,424,Cecilia,BLANCO,SPAIN,F,,173.0,,blue
464552,1856,Olympic Games Athens 2004,,"Athens, Greece",-70,248,52970,248,0,,,2,248,Edith,BOSCH,NETHERLANDS,F,,183.0,,blue
464553,1856,Olympic Games Athens 2004,,"Athens, Greece",-70,4269,248,248,0,,,1,4269,Annett,BOEHM,GERMANY,F,,0.0,,blue
464554,1856,Olympic Games Athens 2004,,"Athens, Greece",-70,2219,1114,2219,0,,,3,2219,Catherine,ROBERGE,CANADA,F,,165.0,,blue
464555,1856,Olympic Games Athens 2004,,"Athens, Greece",-70,4269,52972,4269,0,,,3,4269,Annett,BOEHM,GERMANY,F,,0.0,,blue
464556,1856,Olympic Games Athens 2004,,"Athens, Greece",-70,4269,2219,4269,0,,,2,4269,Annett,BOEHM,GERMANY,F,,0.0,,blue
464557,1856,Olympic Games Athens 2004,,"Athens, Greece",-70,4246,248,4246,0,,,0,4246,Masae,UENO,JAPAN,F,,0.0,,blue
464558,1856,Olympic Games Athens 2004,,"Athens, Greece",-70,4246,258,4246,0,,,3,4246,Masae,UENO,JAPAN,F,,0.0,,blue
464559,1856,Olympic Games Athens 2004,,"Athens, Greece",-70,323,4246,4246,0,,,2,323,Catherine,JACQUES,BELGIUM,F,,176.0,,blue
464560,1856,Olympic Games Athens 2004,,"Athens, Greece",-70,323,52979,323,0,,,3,323,Catherine,JACQUES,BELGIUM,F,,176.0,,blue
463635,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,13920,6402,6402,0,,,4,6402,Yordanis,ARENCIBIA,CUBA,M,,0.0,,white
463651,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,52796,6402,6402,0,,,3,6402,Yordanis,ARENCIBIA,CUBA,M,,0.0,,white
463652,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,2323,6402,6402,0,,,2,6402,Yordanis,ARENCIBIA,CUBA,M,,0.0,,white
463654,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,2323,240,2323,0,,,3,240,Miklos,UNGVARI,HUNGARY,M,,177.0,,white
463655,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,725,52673,725,0,,,3,52673,Oscar,PENAS,SPAIN,M,,,,white
463656,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,35945,725,725,0,,,2,725,Jozef,KRNAC,SLOVAKIA,M,,0.0,,white
463657,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,52800,35945,35945,0,,,3,35945,Amar,MERIDJA,ALGERIA,M,,150.0,,white
463658,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,85,2648,85,0,,,3,2648,Dashdavaa,GANTUMUR,MONGOLIA,M,,0.0,,white
463659,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,85,52802,85,0,,,2,52802,Magomed,DZHAFAROV,RUSSIAN FEDERATION,M,,,,white
463661,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,52797,52802,52802,0,,,3,52802,Magomed,DZHAFAROV,RUSSIAN FEDERATION,M,,,,white
463662,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,3409,37261,3409,0,,,3,37261,Bektas,DEMIREL,TÜRKIYE,M,,0.0,,white
463663,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,3409,13689,3409,0,,,2,13689,Muratbek,KIPSHAKBAYEV,KAZAKHSTAN,M,,0.0,,white
463664,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,361,13689,13689,0,,,3,13689,Muratbek,KIPSHAKBAYEV,KAZAKHSTAN,M,,0.0,,white
463665,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,725,6402,725,0,,,1,6402,Yordanis,ARENCIBIA,CUBA,M,,0.0,,white
463666,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,3409,85,3409,0,,,1,85,Masato,UCHISHIBA,JAPAN,M,,,,white
463667,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,6402,9929,6402,0,,,0,9929,David,MARGOSHVILI,GEORGIA,M,,170.0,,white
463668,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,85,725,85,0,,,0,725,Jozef,KRNAC,SLOVAKIA,M,,0.0,,white
463669,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,3409,52673,3409,0,,,0,52673,Oscar,PENAS,SPAIN,M,,,,white
463670,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,52796,13920,13920,0,,,3,13920,Ludwing,ORTIZ,ECUADOR,M,,0.0,,white
463671,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,52673,3834,52673,0,,,3,3834,Abdou,ALASSANE DJIBO,NIGER,M,,175.0,,white
463672,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,35945,52673,52673,0,,,2,52673,Oscar,PENAS,SPAIN,M,,,,white
463673,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,2323,13920,2323,0,,,2,13920,Ludwing,ORTIZ,ECUADOR,M,,0.0,,white
463674,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,52673,2323,52673,0,,,1,2323,Joao,PINA,PORTUGAL,M,,172.0,,white
463675,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,2648,52795,52795,0,,,3,52795,Jorge,LENCINA,ARGENTINA,M,,,,white
463676,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,37261,9929,9929,0,,,3,9929,David,MARGOSHVILI,GEORGIA,M,,170.0,,white
463677,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,13689,9929,9929,0,,,2,9929,David,MARGOSHVILI,GEORGIA,M,,170.0,,white
463678,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,52802,52795,52795,0,,,2,52795,Jorge,LENCINA,ARGENTINA,M,,,,white
463679,1856,Olympic Games Athens 2004,,"Athens, Greece",-66,9929,52795,9929,0,,,1,52795,Jorge,LENCINA,ARGENTINA,M,,,,white
464111,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,471,431,431,0,,,5,431,Leandro,GUILHEIRO,BRAZIL,M,,175.0,,white
464120,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,52913,590,590,0,,,5,590,Jimmy,PEDRO,UNITED STATES OF AMERICA,M,,0.0,,white
464140,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,431,15555,15555,0,,,2,15555,Daniel,FERNANDES,FRANCE,M,,0.0,,white
464141,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,857,52917,857,0,,,4,52917,Rubert,MARTINEZ,CUBA,M,,,,white
464142,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,1750,52904,1750,0,,,4,52904,Andrew,COLLETT,AUSTRALIA,M,,,,white
464143,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,431,1750,431,0,,,3,1750,Krzysztof,WILKOMIRSKI,POLAND,M,,175.0,,white
464144,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,17892,431,431,0,,,4,431,Leandro,GUILHEIRO,BRAZIL,M,,175.0,,white
464145,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,388,15555,388,0,,,1,15555,Daniel,FERNANDES,FRANCE,M,,0.0,,white
464146,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,765,2179,765,0,,,4,2179,Masahiro,TAKAMATSU,JAPAN,M,,170.0,,white
464147,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,835,388,388,0,,,4,388,Vitalii,MAKAROV,RUSSIAN FEDERATION,M,,0.0,,white
464148,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,4329,2433,4329,0,,,4,2433,Akbarov,EGAMNAZAR,UZBEKISTAN,M,,0.0,,white
464149,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,52915,4487,52915,0,,,4,4487,Vsevolods,ZELONIJS,LATVIA,M,,175.0,,white
464150,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,52903,590,590,0,,,4,590,Jimmy,PEDRO,UNITED STATES OF AMERICA,M,,0.0,,white
464151,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,428,11643,11643,0,,,4,11643,Won Hee,LEE,REPUBLIC OF KOREA,M,,176.0,,white
464152,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,11176,35757,11176,0,,,4,35757,Akapei,LATU,TONGA,M,,175.0,,white
464154,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,5202,11176,5202,0,,,3,11176,Noureddine,YAGOUBI,ALGERIA,M,,160.0,,white
464155,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,190,2685,2685,0,,,4,2685,Hamed,MALEK MOHAMMADI,ISLAMIC REPUBLIC OF IRAN,M,,179.0,,white
464156,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,52914,2685,52914,0,,,3,2685,Hamed,MALEK MOHAMMADI,ISLAMIC REPUBLIC OF IRAN,M,,179.0,,white
464157,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,52682,52914,52914,0,,,4,52914,Victor,BIVOL,REPUBLIC OF MOLDOVA,M,,,,white
464158,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,31998,182,182,0,,,4,182,Joao,NETO,PORTUGAL,M,,176.0,,white
464159,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,4084,6332,6332,0,,,4,6332,Claudiu,BASTEA,ROMANIA,M,,,,white
464160,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,6332,182,182,0,,,3,182,Joao,NETO,PORTUGAL,M,,176.0,,white
464161,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,182,52914,52914,0,,,2,52914,Victor,BIVOL,REPUBLIC OF MOLDOVA,M,,,,white
464162,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,52914,11643,11643,0,,,1,11643,Won Hee,LEE,REPUBLIC OF KOREA,M,,176.0,,white
464163,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,5202,11643,11643,0,,,2,11643,Won Hee,LEE,REPUBLIC OF KOREA,M,,176.0,,white
464164,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,11643,590,11643,0,,,3,590,Jimmy,PEDRO,UNITED STATES OF AMERICA,M,,0.0,,white
464165,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,11643,388,11643,0,,,0,388,Vitalii,MAKAROV,RUSSIAN FEDERATION,M,,0.0,,white
464166,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,52914,431,431,0,,,0,431,Leandro,GUILHEIRO,BRAZIL,M,,175.0,,white
464167,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,388,765,388,0,,,3,765,David,KEVKHISHVILI,GEORGIA,M,,0.0,,white
464168,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,52915,4329,52915,0,,,3,4329,Bernard,MVONDO ETOGA,CAMEROON,M,,169.0,,white
464169,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,52915,388,388,0,,,2,388,Vitalii,MAKAROV,RUSSIAN FEDERATION,M,,0.0,,white
464170,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,15555,590,590,0,,,0,590,Jimmy,PEDRO,UNITED STATES OF AMERICA,M,,0.0,,white
464172,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,857,17706,857,0,,,3,17706,Jianhua,XIE,PEOPLE'S REPUBLIC OF CHINA,M,,0.0,,white
464173,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,431,857,431,0,,,2,857,Yoel,RAZVOZOV,ISRAEL,M,,175.0,,white
464175,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,765,835,765,0,,,3,835,Lavrentios,ALEXANIDIS,GREECE,M,,173.0,,white
464176,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,52915,765,765,0,,,2,765,David,KEVKHISHVILI,GEORGIA,M,,0.0,,white
464177,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,765,431,431,0,,,1,431,Leandro,GUILHEIRO,BRAZIL,M,,175.0,,white
464179,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,590,428,590,0,,,3,428,Anatoly,LARYUKOV,RUSSIAN FEDERATION,M,,0.0,,white
464180,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,5202,590,590,0,,,2,590,Jimmy,PEDRO,UNITED STATES OF AMERICA,M,,0.0,,white
464181,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,182,590,590,0,,,1,590,Jimmy,PEDRO,UNITED STATES OF AMERICA,M,,0.0,,white
464183,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,2685,52682,2685,0,,,3,52682,Richard,LEON VIZCAYA,VENEZUELA,M,,,,white
464184,1856,Olympic Games Athens 2004,,"Athens, Greece",-73,182,2685,182,0,,,2,2685,Hamed,MALEK MOHAMMADI,ISLAMIC REPUBLIC OF IRAN,M,,179.0,,white
464194,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,31657,4909,4909,0,,,3,4909,Kenji,UEMATSU,SPAIN,M,,0.0,,white
464195,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,38631,4909,4909,0,,,2,4909,Kenji,UEMATSU,SPAIN,M,,0.0,,white
464197,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,414,8827,8827,0,,,3,8827,Jean Claude,CAMEROUN,CAMEROON,M,,160.0,,white
464198,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,52789,8827,52789,0,,,2,8827,Jean Claude,CAMEROUN,CAMEROON,M,,160.0,,white
464200,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,19702,11634,11634,0,,,3,11634,Akram,SHAH,INDIA,M,,0.0,,white
464201,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,58,11634,58,0,,,2,11634,Akram,SHAH,INDIA,M,,0.0,,white
464203,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,52788,5225,52788,0,,,3,5225,Modesto,LARA,DOMINICAN REPUBLIC,M,,0.0,,white
464204,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,580,52788,52788,0,,,2,52788,Oliver,GUSSENBERG,GERMANY,M,,0.0,,white
464215,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,533,19685,19685,0,,,5,19685,Gal,YEKUTIEL,ISRAEL,M,,0.0,,white
464229,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,38631,48816,38631,0,,,4,48816,Younes,AHAMDI,MOROCCO,M,,0.0,,white
464230,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,52791,824,824,0,,,4,824,Anis,LOUNIFI,TUNISIA,M,,0.0,,white
464231,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,4909,767,767,0,,,4,767,Nestor,KHERGIANI,GEORGIA,M,,169.0,,white
464232,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,10390,31657,31657,0,,,4,31657,Bazarbek,DONBAY,KAZAKHSTAN,M,,0.0,,white
464233,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,52787,2835,2835,0,,,4,2835,Craig,FALLON,GREAT BRITAIN,M,,168.0,,white
464234,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,52789,52792,52789,0,,,4,52792,Sanjar,ZOKIROV,UZBEKISTAN,M,,0.0,,white
464235,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,8827,10650,10650,0,,,4,10650,Masoud,HAJI AKHONDZADEH,ISLAMIC REPUBLIC OF IRAN,M,,0.0,,white
464236,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,48007,414,414,0,,,4,414,Armen,NAZARYAN,ARMENIA,M,,168.0,,white
464237,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,11634,192,192,0,,,4,192,Tsagaanbaatar,KHASHBAATAR,MONGOLIA,M,,170.0,,white
464238,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,19702,19685,19702,0,,,4,19685,Gal,YEKUTIEL,ISRAEL,M,,0.0,,white
464239,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,19702,192,192,0,,,3,192,Tsagaanbaatar,KHASHBAATAR,MONGOLIA,M,,170.0,,white
464240,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,2307,52794,2307,0,,,4,52794,Revier David,ALVARENGA,VENEZUELA,M,,,,white
464241,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,218,58,58,0,,,4,58,Min-Ho,CHOI,REPUBLIC OF KOREA,M,,163.0,,white
464242,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,5225,5156,5156,0,,,4,5156,Tadahiro,NOMURA,JAPAN,M,,,,white
464243,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,5527,52788,52788,0,,,4,52788,Oliver,GUSSENBERG,GERMANY,M,,0.0,,white
464244,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,44378,52790,52790,0,,,4,52790,Cristobal Alejandro,ABURTO,MEXICO,M,,,,white
464245,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,580,10471,580,0,,,4,10471,Francis,LABROSSE,SEYCHELLES,M,,169.0,,white
464246,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,580,52790,580,0,,,3,52790,Cristobal Alejandro,ABURTO,MEXICO,M,,,,white
464247,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,580,5156,5156,0,,,2,5156,Tadahiro,NOMURA,JAPAN,M,,,,white
464248,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,52788,5156,5156,0,,,3,5156,Tadahiro,NOMURA,JAPAN,M,,,,white
464249,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,5156,192,5156,0,,,1,192,Tsagaanbaatar,KHASHBAATAR,MONGOLIA,M,,170.0,,white
464250,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,58,2307,58,0,,,3,2307,Benjamin,DARBELET,FRANCE,M,,170.0,,white
464251,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,58,192,192,0,,,2,192,Tsagaanbaatar,KHASHBAATAR,MONGOLIA,M,,170.0,,white
464252,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,5156,767,5156,0,,,0,767,Nestor,KHERGIANI,GEORGIA,M,,169.0,,white
464253,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,192,4909,192,0,,,0,4909,Kenji,UEMATSU,SPAIN,M,,0.0,,white
464254,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,52789,2835,52789,0,,,3,2835,Craig,FALLON,GREAT BRITAIN,M,,168.0,,white
464255,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,414,10650,10650,0,,,3,10650,Masoud,HAJI AKHONDZADEH,ISLAMIC REPUBLIC OF IRAN,M,,0.0,,white
464256,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,10650,52789,10650,0,,,2,52789,Revazi,ZINTIRIDIS,GREECE,M,,,,white
464257,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,10650,767,767,0,,,1,767,Nestor,KHERGIANI,GEORGIA,M,,169.0,,white
464258,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,824,38631,38631,0,,,3,38631,Evgenii,STANEV,RUSSIAN FEDERATION,M,,0.0,,white
464259,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,31657,767,767,0,,,3,767,Nestor,KHERGIANI,GEORGIA,M,,169.0,,white
464260,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,767,38631,767,0,,,2,38631,Evgenii,STANEV,RUSSIAN FEDERATION,M,,0.0,,white
464261,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,10650,58,58,0,,,0,58,Min-Ho,CHOI,REPUBLIC OF KOREA,M,,163.0,,white
464262,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,52789,4909,4909,0,,,1,4909,Kenji,UEMATSU,SPAIN,M,,0.0,,white
464263,1856,Olympic Games Athens 2004,,"Athens, Greece",-60,52788,58,58,0,,,1,58,Min-Ho,CHOI,REPUBLIC OF KOREA,M,,163.0,,white
464264,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,9454,754,754,0,,,4,754,Robert,KRAWCZYK,POLAND,M,,182.0,,white
464265,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,17709,52933,52933,0,,,4,52933,Richard,HAWN,UNITED STATES OF AMERICA,M,,,,white
464266,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,14646,279,14646,0,,,4,279,Guillaume,ELMONT,NETHERLANDS,M,,175.0,,white
464267,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,2479,863,863,0,,,4,863,Siarhei,SHUNDZIKAU,BELARUS,M,,180.0,,white
464268,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,4922,9096,9096,0,,,4,9096,Reza,CHAH KHANDAGH,ISLAMIC REPUBLIC OF IRAN,M,,0.0,,white
464269,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,52931,13049,52931,0,,,4,13049,Adil,BELGAID,MOROCCO,M,,0.0,,white
464270,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,5228,52924,52924,0,,,4,52924,Florian,WANNER,GERMANY,M,,,,white
464271,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,49506,759,759,0,,,4,759,Amar,BENIKHLEF,ALGERIA,M,,186.0,,white
464272,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,224,28642,28642,0,,,4,28642,Gabriel,ARTEAGA RISQUET,ITALY,M,,170.0,,white
464273,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,46942,2260,2260,0,,,4,2260,Young-Woo,KWON,REPUBLIC OF KOREA,M,,176.0,,white
464274,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,836,299,836,0,,,4,299,Morgan,ENDICOTT-DAVIES,AUSTRALIA,M,,180.0,,white
464275,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,12169,10184,12169,0,,,4,10184,Sergei,ASCHWANDEN,SWITZERLAND,M,,0.0,,white
464276,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,52929,11674,52929,0,,,4,11674,Masahiko,TOMOUCHI,JAPAN,M,,0.0,,white
464277,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,6143,4164,4164,0,,,4,4164,Roberto,MELONI,ITALY,M,,180.0,,white
464278,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,2269,2074,2074,0,,,4,2074,Flavio,CANTO,BRAZIL,M,,175.0,,white
464279,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,5935,1093,1093,0,,,4,1093,Aleksei,BUDOLIN,ESTONIA,M,,0.0,,white
464280,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,52933,9454,52933,0,,,3,9454,Mohammed Ali,BEN SALEH,LIBYA,M,,,,white
464281,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,14646,52933,14646,0,,,2,52933,Richard,HAWN,UNITED STATES OF AMERICA,M,,,,white
464282,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,52924,14646,14646,0,,,1,14646,Mehman,AZIZOV,AZERBAIJAN,M,,0.0,,white
464283,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,9096,13049,13049,0,,,3,13049,Adil,BELGAID,MOROCCO,M,,0.0,,white
464284,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,52924,13049,52924,0,,,2,13049,Adil,BELGAID,MOROCCO,M,,0.0,,white
464285,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,52929,14646,52929,0,,,0,14646,Mehman,AZIZOV,AZERBAIJAN,M,,0.0,,white
464286,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,12169,299,299,0,,,3,299,Morgan,ENDICOTT-DAVIES,AUSTRALIA,M,,180.0,,white
464287,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,2260,299,2260,0,,,2,299,Morgan,ENDICOTT-DAVIES,AUSTRALIA,M,,180.0,,white
464288,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,2074,2260,2074,0,,,1,2260,Young-Woo,KWON,REPUBLIC OF KOREA,M,,176.0,,white
464289,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,4164,11674,4164,0,,,3,11674,Masahiko,TOMOUCHI,JAPAN,M,,0.0,,white
464290,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,2074,4164,2074,0,,,2,4164,Roberto,MELONI,ITALY,M,,180.0,,white
464291,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,754,2074,2074,0,,,0,2074,Flavio,CANTO,BRAZIL,M,,175.0,,white
464292,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,52933,754,754,0,,,3,754,Robert,KRAWCZYK,POLAND,M,,182.0,,white
464293,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,863,14646,14646,0,,,3,14646,Mehman,AZIZOV,AZERBAIJAN,M,,0.0,,white
464294,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,14646,754,754,0,,,2,754,Robert,KRAWCZYK,POLAND,M,,182.0,,white
464295,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,52931,754,52931,0,,,1,754,Robert,KRAWCZYK,POLAND,M,,182.0,,white
464296,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,52931,9096,52931,0,,,3,9096,Reza,CHAH KHANDAGH,ISLAMIC REPUBLIC OF IRAN,M,,0.0,,white
464297,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,759,52924,52924,0,,,3,52924,Florian,WANNER,GERMANY,M,,,,white
464298,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,52924,52931,52931,0,,,2,52931,Roman,GONTYUK,UKRAINE,M,,,,white
464299,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,836,52931,836,0,,,0,52931,Roman,GONTYUK,UKRAINE,M,,,,white
464300,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,2260,28642,2260,0,,,3,28642,Gabriel,ARTEAGA RISQUET,ITALY,M,,170.0,,white
464301,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,12169,836,836,0,,,3,836,Ilias,ILIADIS,GREECE,M,,180.0,,white
464302,1856,Olympic Games Athens 2004,,"Athens, Greece",-81,836,2260,836,0,,,2,2260,Young-Woo,KWON,REPUBLIC OF KOREA,M,,176.0,,white
